"iem_cd","tck_iem_cd","ifs_tma_cd","ifs_tma_nm","tma_otl_cts"
US4781601046,JNJ,"0453",코로나19(카모스타트),"""카모스타트는 만성 췌장염 및 역류성 식도염 치료를 위해 사용하는 의약품으로, 세포 단계 시험에서 코로나19 바이러스의 활성을 억제하는 것으로 알려짐. 독일 연구팀은 세계적인 학술지 """"셀(Cell)""""을 통해 카모스타트 메실산염이 코로나19 원인인 """"SARS-Cov-2 바이러스""""의 폐 세포 감염을 막는다는 실험 연구결과를 발표한 바 있음.* 본테마는 2020년9월4일 재분류되었습니다. 2020년9월4일 이전 테마 히스토리는 코로나19(진단/치료제/백신개발 등) 테마 히스토리를 확인하시기 바랍니다."""
US1101221083,BMY,"0453",코로나19(카모스타트),"""카모스타트는 만성 췌장염 및 역류성 식도염 치료를 위해 사용하는 의약품으로, 세포 단계 시험에서 코로나19 바이러스의 활성을 억제하는 것으로 알려짐. 독일 연구팀은 세계적인 학술지 """"셀(Cell)""""을 통해 카모스타트 메실산염이 코로나19 원인인 """"SARS-Cov-2 바이러스""""의 폐 세포 감염을 막는다는 실험 연구결과를 발표한 바 있음.* 본테마는 2020년9월4일 재분류되었습니다. 2020년9월4일 이전 테마 히스토리는 코로나19(진단/치료제/백신개발 등) 테마 히스토리를 확인하시기 바랍니다."""
US0028241000,ABT,"0453",코로나19(카모스타트),"""카모스타트는 만성 췌장염 및 역류성 식도염 치료를 위해 사용하는 의약품으로, 세포 단계 시험에서 코로나19 바이러스의 활성을 억제하는 것으로 알려짐. 독일 연구팀은 세계적인 학술지 """"셀(Cell)""""을 통해 카모스타트 메실산염이 코로나19 원인인 """"SARS-Cov-2 바이러스""""의 폐 세포 감염을 막는다는 실험 연구결과를 발표한 바 있음.* 본테마는 2020년9월4일 재분류되었습니다. 2020년9월4일 이전 테마 히스토리는 코로나19(진단/치료제/백신개발 등) 테마 히스토리를 확인하시기 바랍니다."""
US00287Y1091,ABBV,"0453",코로나19(카모스타트),"""카모스타트는 만성 췌장염 및 역류성 식도염 치료를 위해 사용하는 의약품으로, 세포 단계 시험에서 코로나19 바이러스의 활성을 억제하는 것으로 알려짐. 독일 연구팀은 세계적인 학술지 """"셀(Cell)""""을 통해 카모스타트 메실산염이 코로나19 원인인 """"SARS-Cov-2 바이러스""""의 폐 세포 감염을 막는다는 실험 연구결과를 발표한 바 있음.* 본테마는 2020년9월4일 재분류되었습니다. 2020년9월4일 이전 테마 히스토리는 코로나19(진단/치료제/백신개발 등) 테마 히스토리를 확인하시기 바랍니다."""
US5324571083,LLY,"0453",코로나19(카모스타트),"""카모스타트는 만성 췌장염 및 역류성 식도염 치료를 위해 사용하는 의약품으로, 세포 단계 시험에서 코로나19 바이러스의 활성을 억제하는 것으로 알려짐. 독일 연구팀은 세계적인 학술지 """"셀(Cell)""""을 통해 카모스타트 메실산염이 코로나19 원인인 """"SARS-Cov-2 바이러스""""의 폐 세포 감염을 막는다는 실험 연구결과를 발표한 바 있음.* 본테마는 2020년9월4일 재분류되었습니다. 2020년9월4일 이전 테마 히스토리는 코로나19(진단/치료제/백신개발 등) 테마 히스토리를 확인하시기 바랍니다."""
US1491231015,CAT,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
CH0114405324,GRMN,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US0970231058,BA,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US4385161066,HON,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US5398301094,LMT,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US8832031012,TXT,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US90353T1007,UBER,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US9113121068,UPS,"0462",UAM(도심항공모빌리티),"도심항공운송수단, 도심형 항공 모빌리티인 UAM(Urban Air Mobility)은 하늘을 이동 통로로 활용하는 미래의 도시 교통 체계임. 기체의 개발부터 생산, 판매, 인프라 구축, 플랫폼, 서비스, 유지·보수, 부대산업 등 도심 항공 이동 수단과 관련한 모든 사업. 수직이착륙(VTOL)이 가능한 개인 항공기(PAV)와 결합한 UAM은 하늘을 이용해 도심에서의 이동 효율성을 극대화한 차세대 모빌리티 솔루션으로 소음 저감 및 안전사고 예방을 위해 여러 개의 로터를 독립적으로 구동하는 분산전기추진기술(DEP: Distributed Electric Propulsion)이 적용됨."
US31428X1063,FDX,"0464",콜드체인(저온 유통),"콜드체인(Cold-Chain)이란 온도관리가 필수적인 제품을 유통하는 과정 전반에서 일정한 저온 범위를 유지해 제품의 신선도와 품질을 떨어뜨리지 않고 유통시키는 체계. 콜드체인은 신선식품뿐 아니라, 화훼류 등 식물은 물론 온도 관리가 필요한 의약품, 전자제품 등으로 영역이 확장되고 있음. 특히, 최근 제약/바이오 산업의 성장과 함께 바이오물류 분야의 Cold-Chain은 고부가가치 물류 분야로 주목받고 있음. 바이오물류 분야의 Cold-Chain은 기존의 Cold-Chain 물류와 비교해 품질요구조건이 높은 것이 특징이며, 의약품, 혈액, 검체, 의료기기 등에 특화된 바이오산업 물류체계임."
US8835561023,TMO,"0464",콜드체인(저온 유통),"콜드체인(Cold-Chain)이란 온도관리가 필수적인 제품을 유통하는 과정 전반에서 일정한 저온 범위를 유지해 제품의 신선도와 품질을 떨어뜨리지 않고 유통시키는 체계. 콜드체인은 신선식품뿐 아니라, 화훼류 등 식물은 물론 온도 관리가 필요한 의약품, 전자제품 등으로 영역이 확장되고 있음. 특히, 최근 제약/바이오 산업의 성장과 함께 바이오물류 분야의 Cold-Chain은 고부가가치 물류 분야로 주목받고 있음. 바이오물류 분야의 Cold-Chain은 기존의 Cold-Chain 물류와 비교해 품질요구조건이 높은 것이 특징이며, 의약품, 혈액, 검체, 의료기기 등에 특화된 바이오산업 물류체계임."
US9113121068,UPS,"0464",콜드체인(저온 유통),"콜드체인(Cold-Chain)이란 온도관리가 필수적인 제품을 유통하는 과정 전반에서 일정한 저온 범위를 유지해 제품의 신선도와 품질을 떨어뜨리지 않고 유통시키는 체계. 콜드체인은 신선식품뿐 아니라, 화훼류 등 식물은 물론 온도 관리가 필요한 의약품, 전자제품 등으로 영역이 확장되고 있음. 특히, 최근 제약/바이오 산업의 성장과 함께 바이오물류 분야의 Cold-Chain은 고부가가치 물류 분야로 주목받고 있음. 바이오물류 분야의 Cold-Chain은 기존의 Cold-Chain 물류와 비교해 품질요구조건이 높은 것이 특징이며, 의약품, 혈액, 검체, 의료기기 등에 특화된 바이오산업 물류체계임."
US9837931008,XPO,"0464",콜드체인(저온 유통),"콜드체인(Cold-Chain)이란 온도관리가 필수적인 제품을 유통하는 과정 전반에서 일정한 저온 범위를 유지해 제품의 신선도와 품질을 떨어뜨리지 않고 유통시키는 체계. 콜드체인은 신선식품뿐 아니라, 화훼류 등 식물은 물론 온도 관리가 필요한 의약품, 전자제품 등으로 영역이 확장되고 있음. 특히, 최근 제약/바이오 산업의 성장과 함께 바이오물류 분야의 Cold-Chain은 고부가가치 물류 분야로 주목받고 있음. 바이오물류 분야의 Cold-Chain은 기존의 Cold-Chain 물류와 비교해 품질요구조건이 높은 것이 특징이며, 의약품, 혈액, 검체, 의료기기 등에 특화된 바이오산업 물류체계임."
US03073E1055,ABC,"0464",콜드체인(저온 유통),"콜드체인(Cold-Chain)이란 온도관리가 필수적인 제품을 유통하는 과정 전반에서 일정한 저온 범위를 유지해 제품의 신선도와 품질을 떨어뜨리지 않고 유통시키는 체계. 콜드체인은 신선식품뿐 아니라, 화훼류 등 식물은 물론 온도 관리가 필요한 의약품, 전자제품 등으로 영역이 확장되고 있음. 특히, 최근 제약/바이오 산업의 성장과 함께 바이오물류 분야의 Cold-Chain은 고부가가치 물류 분야로 주목받고 있음. 바이오물류 분야의 Cold-Chain은 기존의 Cold-Chain 물류와 비교해 품질요구조건이 높은 것이 특징이며, 의약품, 혈액, 검체, 의료기기 등에 특화된 바이오산업 물류체계임."
